Year,Quarter,Name,Count
2021,2,mIRC Script,231
2021,2,Xtend,227
2021,2,YARA,212
2021,2,SWIG,211
2021,2,Riot,191
2021,2,PEG.js,183
2021,2,Papyrus,183
2021,2,Isabelle,177
2021,2,Macaulay2,174
2021,2,Wikitext,174
2021,2,AngelScript,170
2021,2,GAMS,164
2021,2,POV-Ray SDL,163
2021,2,Fennel,155
2021,2,CUE,154
2021,2,ApacheConf,153
2021,2,Brightscript,151
2021,2,q,149
2021,2,OpenEdge ABL,147
2021,2,LabVIEW,143
2021,2,Wren,139
2021,2,XC,134
2021,2,PowerBuilder,133
2021,2,Mako,130
2021,2,Cap'n Proto,126
2021,2,Odin,126
2021,2,AsciiDoc,124
2021,2,VCL,118
2021,2,OpenQASM,115
2021,2,ECL,114
2021,2,Game Maker Language,114
2021,2,Lasso,114
2021,2,Meson,113
2021,2,NCL,111
2021,2,HLSL,107
2021,2,IGOR Pro,106
2021,2,Gnuplot,103
2021,2,NWScript,103
2021,2,AL,102
2021,2,Awk,102
2021,2,CAP CDS,102
2021,2,Nasal,100
2021,2,Slash,98
2021,2,SuperCollider,98
2021,2,Cirru,96
2021,2,Arduino,95
2021,2,MLIR,94
2021,2,Thrift,94
2021,2,NetLogo,93
2021,2,E,88
2021,2,Promela,86
2021,2,Dafny,85
2021,2,FLUX,84
2021,2,Factor,81
2021,2,Gleam,74
2021,2,NewLisp,73
2021,2,Boogie,72
2021,2,MQL5,72
2021,2,Red,72
2021,2,BrighterScript,69
2021,2,LSL,69
2021,2,Latte,69
2021,2,xBase,66
2021,2,VBScript,63
2021,2,Nu,62
2021,2,ZAP,61
2021,2,Pony,60
2021,2,Arc,59
2021,2,Forth,59
2021,2,Mint,59
2021,2,nesC,59
2021,2,NASL,58
2021,2,Grammatical Framework,54
2021,2,DataWeave,52
2021,2,Kaitai Struct,52
2021,2,Io,50
2021,2,XML,50
2021,2,BlitzMax,46
2021,2,Max,46
2021,2,Rebol,44
2021,2,CartoCSS,42
2021,2,FreeBasic,42
2021,2,ObjectScript,41
2021,2,HyPhy,40
2021,2,Lex,40
2021,2,Protocol Buffer,39
2021,2,M,38
2021,2,Eiffel,37
2021,2,Q#,37
2021,2,Rascal,35
2021,2,Zeek,35
2021,2,Classic ASP,34
2021,2,Scilab,34
2021,2,EmberScript,32
2021,2,LFE,30
2021,2,Propeller Spin,29
2021,2,Component Pascal,26
2021,2,LilyPond,26
2021,2,Modula-3,26
2021,2,Stan,26
2021,2,Inform 7,25
2021,2,Bluespec,24
2021,2,IDL,24
2021,2,Ceylon,23
2021,2,HolyC,22
2021,2,Pan,22
2021,2,RPGLE,22
2021,2,Visual Basic,21
2021,2,CLIPS,20
2021,2,GSC,20
2021,2,Hy,19
2021,2,J,19
2021,2,APL,18
2021,2,TLA,18
2021,2,DIGITAL Command Language,17
2021,2,Procfile,17
2021,2,KiCad Layout,16
2021,2,REXX,16
2021,2,RMarkdown,16
2021,2,Uno,16
2021,2,Dylan,15
2021,2,CWeb,14
2021,2,MAXScript,14
2021,2,Terra,14
2021,2,Cycript,12
2021,2,MoonScript,12
2021,2,PicoLisp,12
2021,2,Portugol,12
2021,2,sed,12
2021,2,Cadence,11
2021,2,Janet,11
2021,2,Augeas,10
2021,2,BlitzBasic,10
2021,2,Kusto,10
2021,2,Parrot,10
2021,2,Wollok,10
2021,2,XS,10
2021,3,JavaScript,2747809
2021,3,TypeScript,2376569
2021,3,Python,1382400
2021,3,Java,1002710
2021,3,Go,781085
2021,3,HTML,548367
2021,3,C++,426292
2021,3,Ruby,425943
2021,3,C#,395125
2021,3,PHP,353727
2021,3,C,272204
2021,3,Shell,271181
2021,3,Vue,264735
2021,3,Rust,224895
2021,3,Kotlin,184562
2021,3,CSS,152744
2021,3,Jupyter Notebook,129544
2021,3,Scala,112951
2021,3,SCSS,90769
2021,3,Dockerfile,87978
2021,3,PowerShell,79598
2021,3,Dart,64323
2021,3,Swift,62882
2021,3,Julia,54300
2021,3,HCL,47137
2021,3,Groovy,43890
2021,3,DM,38944
2021,3,Makefile,29936
2021,3,Nix,29382
2021,3,R,28394
2021,3,Lua,28194
2021,3,Elixir,28090
2021,3,Svelte,21547
2021,3,Jinja,21429
2021,3,EJS,16034
2021,3,Markdown,14016
2021,3,Haskell,13917
2021,3,Perl,13834
2021,3,Mustache,12880
2021,3,TeX,12102
2021,3,Objective-C,11946
2021,3,Blade,10809
2021,3,Clojure,9959
2021,3,Smarty,9749
2021,3,Handlebars,9579
2021,3,Rich Text Format,9268
2021,3,Solidity,8891
2021,3,OCaml,8775
2021,3,Starlark,7981
2021,3,Nunjucks,7838
2021,3,Ballerina,7150
2021,3,Bicep,7092
2021,3,CMake,6171
2021,3,Fortran,6079
2021,3,Erlang,5498
2021,3,Twig,5279
2021,3,Roff,5073
2021,3,Apex,4985
2021,3,Vim Script,4977
2021,3,TSQL,4879
2021,3,Adblock Filter List,4732
2021,3,Elm,4616
2021,3,F#,4596
2021,3,SystemVerilog,4543
2021,3,Batchfile,4208
2021,3,PLpgSQL,4071
2021,3,MATLAB,3756
2021,3,Less,3545
2021,3,ShaderLab,3482
2021,3,Emacs Lisp,3421
2021,3,Jsonnet,3334
2021,3,Pug,3240
2021,3,Assembly,3224
2021,3,Nim,3223
2021,3,GDScript,3214
2021,3,JSON,3123
2021,3,Crystal,3107
2021,3,XSLT,3107
2021,3,Gherkin,3016
2021,3,QML,2927
2021,3,Lean,2751
2021,3,D,2715
2021,3,Verilog,2702
2021,3,Liquid,2589
2021,3,Haxe,2556
2021,3,CoffeeScript,2517
2021,3,Pascal,2429
2021,3,Tcl,2374
2021,3,V,2367
2021,3,Smalltalk,2280
2021,3,BitBake,2183
2021,3,YAML,2089
2021,3,Open Policy Agent,2029
2021,3,Vala,1950
2021,3,Astro,1943
2021,3,Stylus,1892
2021,3,Common Lisp,1839
2021,3,Zig,1824
2021,3,Scheme,1632
2021,3,VHDL,1561
2021,3,Sass,1455
2021,3,GLSL,1454
2021,3,Puppet,1439
2021,3,CodeQL,1409
2021,3,ABAP,1296
2021,3,Visual Basic .NET,1291
2021,3,Cuda,1287
2021,3,Objective-C++,1201
2021,3,AutoIt,1176
2021,3,Modelica,1165
2021,3,Nextflow,1157
2021,3,Reason,1137
2021,3,Ren'Py,1089
2021,3,Brainfuck,1044
2021,3,SMT,1003
2021,3,Bikeshed,927
2021,3,FreeMarker,921
2021,3,Mathematica,919
2021,3,Coq,917
2021,3,Ada,904
2021,3,SQF,889
2021,3,ReScript,885
2021,3,Slim,867
2021,3,WebAssembly,863
2021,3,XQuery,853
2021,3,PureScript,811
2021,3,Idris,798
2021,3,VBA,792
2021,3,Hack,760
2021,3,SQL,759
2021,3,GAP,755
2021,3,Standard ML,748
2021,3,Squirrel,728
2021,3,PLSQL,720
2021,3,ASP.NET,689
2021,3,mcfunction,680
2021,3,ActionScript,657
2021,3,Fluent,655
2021,3,SaltStack,643
2021,3,kvlang,618
2021,3,Chapel,600
2021,3,wdl,585
2021,3,Agda,584
2021,3,ZenScript,581
2021,3,Witcher Script,566
2021,3,Marko,556
2021,3,Yacc,533
2021,3,SourcePawn,526
2021,3,reStructuredText,519
2021,3,Inno Setup,515
2021,3,AutoHotkey,507
2021,3,Processing,480
2021,3,M4,461
2021,3,Haml,445
2021,3,RobotFramework,436
2021,3,RAML,435
2021,3,Cython,429
2021,3,LLVM,418
2021,3,Prolog,412
2021,3,Logos,408
2021,3,Game Maker Language,406
2021,3,Dhall,395
2021,3,1C Enterprise,388
2021,3,Stata,385
2021,3,PostScript,379
2021,3,AsciiDoc,377
2021,3,Raku,371
2021,3,LookML,352
2021,3,AMPL,343
2021,3,COBOL,319
2021,3,HLSL,311
2021,3,Smali,307
2021,3,YARA,304
2021,3,hoon,301
2021,3,Pawn,294
2021,3,Racket,284
2021,3,Isabelle,267
2021,3,APL,265
2021,3,UnrealScript,262
2021,3,AGS Script,257
2021,3,GAMS,257
2021,3,mIRC Script,254
2021,3,POV-Ray SDL,252
2021,3,SAS,249
2021,3,Fennel,243
2021,3,ASL,237
2021,3,ANTLR,227
2021,3,RenderScript,226
2021,3,SWIG,223
2021,3,Common Workflow Language,222
2021,3,Xtend,222
2021,3,Motoko,219
2021,3,PureBasic,216
2021,3,Riot,215
2021,3,AngelScript,213
2021,3,JetBrains MPS,211
2021,3,API Blueprint,207
2021,3,RouterOS Script,206
2021,3,Meson,205
2021,3,ColdFusion,200
2021,3,Lasso,191
2021,3,Clarity,190
2021,3,LabVIEW,184
2021,3,OpenSCAD,184
2021,3,ApacheConf,179
2021,3,Odin,179
2021,3,OpenEdge ABL,174
2021,3,PowerBuilder,172
2021,3,F*,168
2021,3,Wikitext,167
2021,3,CUE,159
2021,3,NCL,157
2021,3,DataWeave,153
2021,3,SuperCollider,153
2021,3,MQL5,148
2021,3,VCL,145
2021,3,Thrift,137
2021,3,Vim Snippet,132
2021,3,Monkey C,125
2021,3,q,124
2021,3,Kaitai Struct,118
2021,3,Red,115
2021,3,G-code,113
2021,3,ECL,109
2021,3,Brightscript,108
2021,3,YASnippet,103
2021,3,Slash,98
2021,3,nesC,98
2021,3,VBScript,97
2021,3,IGOR Pro,95
2021,3,LSL,95
2021,3,PEG.js,95
2021,3,Protocol Buffer,95
2021,3,XC,95
2021,3,Cirru,88
2021,3,Latte,87
2021,3,MLIR,83
2021,3,NASL,81
2021,3,Gnuplot,79
2021,3,Boogie,74
2021,3,xBase,74
2021,3,Text,73
2021,3,Macaulay2,70
2021,3,XML,68
2021,3,OpenQASM,67
2021,3,Zeek,67
2021,3,Pony,66
2021,3,Arduino,65
2021,3,Gleam,65
2021,3,Inform 7,65
2021,3,ObjectScript,65
2021,3,Mako,64
2021,3,Arc,62
2021,3,AL,60
2021,3,Wollok,60
2021,3,Objective-J,58
2021,3,Cadence,56
2021,3,DIGITAL Command Language,56
2021,3,Wren,56
2021,3,ZAP,56
2021,3,FreeBasic,54
2021,3,Promela,54
2021,3,Cap'n Proto,53
2021,3,CAP CDS,52
2021,3,CLIPS,51
2021,3,Grammatical Framework,50
2021,3,M,49
2021,3,HolyC,46
2021,3,Nu,46
2021,3,Forth,45
2021,3,Scilab,45
2021,3,Max,44
2021,3,Pep8,42
2021,3,GSC,41
2021,3,BlitzMax,40
2021,3,LilyPond,40
2021,3,Nasal,40
2021,3,HyPhy,39
2021,3,NSIS,39
2021,3,Rebol,39
2021,3,sed,39
2021,3,Dafny,38
2021,3,Io,38
2021,3,Janet,38
2021,3,DTrace,35
2021,3,ABNF,33
2021,3,CartoCSS,33
2021,3,Cairo,30
2021,3,KakouneScript,30
2021,3,REXX,30
2021,3,Eiffel,29
2021,3,PicoLisp,28
2021,3,Papyrus,27
2021,3,RPGLE,27
2021,3,Augeas,26
2021,3,CWeb,24
2021,3,Classic ASP,24
2021,3,NewLisp,24
2021,3,NWScript,22
2021,3,IDL,21
2021,3,Nginx,21
2021,3,BlitzBasic,20
2021,3,Q#,19
2021,3,LFE,17
2021,3,TLA,16
2021,3,BrighterScript,15
2021,3,ImageJ Macro,15
2021,3,Terra,15
2021,3,Turing,15
2021,3,Awk,14
2021,3,Bluespec,13
2021,3,MQL4,13
2021,3,Cycript,12
2021,3,Euphoria,12
2021,3,Kit,12
2021,3,Parrot,12
2021,3,RMarkdown,12
2021,3,Stan,12
2021,3,AppleScript,11
2021,3,EmberScript,11
2021,3,J,11
2021,3,LiveScript,11
2021,3,XS,11
2021,3,Antlers,10
2021,3,Lex,10
2021,3,Org,10
2021,3,QMake,10
2021,3,Visual Basic,10
2021,4,JavaScript,2129127
2021,4,TypeScript,1790639
2021,4,Python,1177462
2021,4,Java,993461
2021,4,Go,658273
2021,4,HTML,486346
2021,4,C++,381935
2021,4,C#,376676
2021,4,Ruby,327792
2021,4,PHP,309539
2021,4,C,224870
2021,4,Shell,211729
2021,4,Vue,210228
2021,4,Rust,206240
2021,4,Roff,175501
2021,4,Kotlin,167736
2021,4,CSS,127384
2021,4,Jupyter Notebook,118663
2021,4,Scala,109233
2021,4,Dockerfile,85909
2021,4,SCSS,71462
2021,4,Swift,59663
2021,4,PowerShell,59661
2021,4,Dart,57009
2021,4,Julia,41124
2021,4,HCL,38927
2021,4,Nix,27699
2021,4,DM,25997
2021,4,Groovy,25835
2021,4,Makefile,24764
2021,4,Lua,24582
2021,4,R,22523
2021,4,Svelte,20208
2021,4,Elixir,20020
2021,4,Jinja,19078
2021,4,EJS,12720
2021,4,Mustache,12657
2021,4,Markdown,12110
2021,4,Haskell,11692
2021,4,Perl,11185
2021,4,TeX,10785
2021,4,Smarty,9741
2021,4,Blade,8758
2021,4,Starlark,8580
2021,4,Clojure,8279
2021,4,Handlebars,8052
2021,4,OCaml,7631
2021,4,Solidity,6729
2021,4,Objective-C,6675
2021,4,Nunjucks,6375
2021,4,Bicep,6302
2021,4,Ballerina,6298
2021,4,Rich Text Format,5970
2021,4,Adblock Filter List,5781
2021,4,CMake,5533
2021,4,Batchfile,5049
2021,4,Fortran,4912
2021,4,TSQL,4733
2021,4,Erlang,4523
2021,4,Twig,4292
2021,4,ShaderLab,4161
2021,4,GDScript,4122
2021,4,Vim Script,4099
2021,4,PLpgSQL,3831
2021,4,SystemVerilog,3540
2021,4,F#,3486
2021,4,Apex,3135
2021,4,Elm,3113
2021,4,Gherkin,3028
2021,4,Assembly,2982
2021,4,Lean,2837
2021,4,Verilog,2748
2021,4,Tcl,2653
2021,4,MATLAB,2644
2021,4,Less,2521
2021,4,JSON,2493
2021,4,Emacs Lisp,2426
2021,4,Jsonnet,2392
2021,4,Nim,2279
2021,4,QML,2275
2021,4,XSLT,2268
2021,4,Pug,2097
2021,4,Crystal,2087
2021,4,ASP.NET,2081
2021,4,YAML,2060
2021,4,Pascal,2028
2021,4,Zig,2010
2021,4,Astro,1938
2021,4,Liquid,1839
2021,4,GLSL,1775
2021,4,BitBake,1633
2021,4,Vala,1609
2021,4,Yacc,1577
2021,4,Processing,1542
2021,4,D,1493
2021,4,Haxe,1475
2021,4,Stylus,1355
2021,4,Brainfuck,1335
2021,4,Smalltalk,1332
2021,4,V,1289
2021,4,Hack,1256
2021,4,CodeQL,1251
2021,4,ABAP,1228
2021,4,Open Policy Agent,1215
2021,4,Common Lisp,1148
2021,4,Nextflow,1136
2021,4,Modelica,1118
2021,4,Scheme,1098
2021,4,GAP,1077
2021,4,PLSQL,1057
2021,4,Coq,998
2021,4,CoffeeScript,966
2021,4,VHDL,948
2021,4,SQF,925
2021,4,Cuda,904
2021,4,Ren'Py,889
2021,4,RouterOS Script,873
2021,4,SMT,873
2021,4,Bikeshed,834
2021,4,Puppet,827
2021,4,Sass,826
2021,4,Visual Basic .NET,815
2021,4,Objective-C++,784
2021,4,FreeMarker,763
2021,4,WebAssembly,724
2021,4,XQuery,709
2021,4,reStructuredText,634
2021,4,ReScript,632
2021,4,DIGITAL Command Language,630
2021,4,Witcher Script,624
2021,4,HLSL,587
2021,4,Ada,562
2021,4,mcfunction,552
2021,4,Mathematica,548
2021,4,Standard ML,533
2021,4,1C Enterprise,530
2021,4,VBA,520
2021,4,ZenScript,499
2021,4,Smali,485
2021,4,RobotFramework,467
2021,4,PureScript,466
2021,4,Reason,453
2021,4,Idris,421
2021,4,Slim,409
2021,4,Chapel,406
2021,4,SaltStack,398
2021,4,SourcePawn,383
2021,4,Raku,378
2021,4,kvlang,373
2021,4,SQL,371
2021,4,RenderScript,358
2021,4,wdl,356
2021,4,Marko,349
2021,4,ANTLR,341
2021,4,Fluent,332
2021,4,M4,331
2021,4,AutoHotkey,329
2021,4,Logos,319
2021,4,Stata,318
2021,4,Inno Setup,311
2021,4,LLVM,303
2021,4,API Blueprint,302
2021,4,Agda,297
2021,4,Cython,289
2021,4,PostScript,287
2021,4,Prolog,280
2021,4,YARA,269
2021,4,Dhall,267
2021,4,LookML,267
2021,4,AMPL,266
2021,4,Racket,260
2021,4,Squirrel,253
2021,4,POV-Ray SDL,249
2021,4,PowerBuilder,248
2021,4,SWIG,240
2021,4,Cadence,238
2021,4,PureBasic,236
2021,4,JetBrains MPS,235
2021,4,COBOL,231
2021,4,hoon,224
2021,4,ASL,213
2021,4,Max,204
2021,4,G-code,202
2021,4,Motoko,198
2021,4,Clarity,195
2021,4,RAML,194
2021,4,Wikitext,191
2021,4,GAMS,190
2021,4,DataWeave,187
2021,4,LabVIEW,185
2021,4,AGS Script,179
2021,4,Pawn,177
2021,4,F*,172
2021,4,Isabelle,168
2021,4,UnrealScript,168
2021,4,AL,163
2021,4,Odin,155
2021,4,Pep8,151
2021,4,IGOR Pro,150
2021,4,Fennel,148
2021,4,AngelScript,146
2021,4,AutoIt,143
2021,4,Forth,140
2021,4,OpenSCAD,138
2021,4,SuperCollider,138
2021,4,SAS,137
2021,4,Macaulay2,132
2021,4,Meson,131
2021,4,CUE,128
2021,4,Common Workflow Language,127
2021,4,Game Maker Language,124
2021,4,XML,122
2021,4,ECL,120
2021,4,PEG.js,117
2021,4,ActionScript,114
2021,4,Haml,109
2021,4,Xtend,109
2021,4,Monkey C,106
2021,4,Vim Snippet,103
2021,4,Scilab,93
2021,4,APL,92
2021,4,Wollok,92
2021,4,LilyPond,88
2021,4,VBScript,88
2021,4,Dafny,86
2021,4,q,84
2021,4,Io,79
2021,4,ColdFusion,78
2021,4,LSL,77
2021,4,Nasal,75
2021,4,Zeek,75
2021,4,mIRC Script,75
2021,4,Procfile,72
2021,4,YASnippet,69
2021,4,NCL,67
2021,4,BlitzMax,66
2021,4,Gleam,66
2021,4,MLIR,66
2021,4,ZAP,66
2021,4,DTrace,64
2021,4,MQL5,62
2021,4,Cairo,57
2021,4,ApacheConf,56
2021,4,CAP CDS,56
2021,4,Objective-J,56
2021,4,FreeBasic,55
2021,4,Mako,54
2021,4,OpenEdge ABL,53
2021,4,LiveScript,52
2021,4,OpenQASM,52
2021,4,P4,52
2021,4,PicoLisp,52
2021,4,Cap'n Proto,49
2021,4,Slash,49
2021,4,Inform 7,47
2021,4,Kaitai Struct,47
2021,4,Brightscript,45
2021,4,nesC,45
2021,4,Latte,44
2021,4,Arduino,43
2021,4,Lex,43
2021,4,HyPhy,40
2021,4,FLUX,39
2021,4,sed,39
2021,4,Classic ASP,38
2021,4,Factor,38
2021,4,QMake,36
2021,4,xBase,35
2021,4,AsciiDoc,34
2021,4,Lasso,34
2021,4,NewLisp,34
2021,4,Thrift,34
2021,4,Arc,33
2021,4,Boogie,33
2021,4,VCL,33
2021,4,Janet,32
2021,4,Rascal,32
2021,4,Nu,31
2021,4,Awk,30
2021,4,Csound Document,30
2021,4,Gnuplot,28
2021,4,ImageJ Macro,27
2021,4,Move,26
2021,4,Dylan,25
2021,4,XC,25
2021,4,TLA,24
2021,4,LFE,23
2021,4,Red,23
2021,4,BrighterScript,22
2021,4,Component Pascal,22
2021,4,GAML,22
2021,4,NASL,22
2021,4,IDL,21
2021,4,Promela,21
2021,4,Xojo,21
2021,4,NSIS,20
2021,4,RPGLE,20
2021,4,DenizenScript,19
2021,4,ObjectScript,19
2021,4,INI,18
2021,4,Berry,16
2021,4,BlitzBasic,16
2021,4,HolyC,16
2021,4,SQLPL,16
2021,4,Groff,15
2021,4,KakouneScript,15
2021,4,CartoCSS,14
2021,4,Dogescript,14
2021,4,EmberScript,14
2021,4,NetLogo,14
2021,4,XProc,14
2021,4,CWeb,12
2021,4,Eiffel,12
2021,4,MAXScript,12
2021,4,Papyrus,12
2021,4,Parrot,12
2021,4,Riot,12
2021,4,4D,11
2021,4,ABNF,11
2021,4,Csound Score,11
2021,4,Earthly,11
2021,4,Cirru,10
2021,4,Grammatical Framework,10
2021,4,NWScript,10
2021,4,Pony,10
2021,4,REXX,10
2021,4,Wren,10
2022,1,JavaScript,3841366
2022,1,TypeScript,3203155
2022,1,Python,1607398
2022,1,Java,1343151
2022,1,Go,1047251
2022,1,HTML,798009
2022,1,Ruby,784335
2022,1,C#,511560
2022,1,PHP,468018
2022,1,C++,454112
2022,1,Vue,418899
2022,1,Shell,314288
2022,1,Rust,312507
2022,1,Roff,300795
2022,1,C,244539
2022,1,CSS,237708
2022,1,Kotlin,191675
2022,1,Jupyter Notebook,152983
2022,1,Scala,128369
2022,1,Dockerfile,114048
2022,1,SCSS,106136
2022,1,PowerShell,87291
2022,1,Swift,73287
2022,1,Dart,70715
2022,1,HCL,67774
2022,1,Julia,58862
2022,1,Makefile,40183
2022,1,Groovy,39404
2022,1,Nix,36561
2022,1,Lua,33730
2022,1,Elixir,33063
2022,1,R,32646
2022,1,DM,32522
2022,1,Svelte,32370
2022,1,Jinja,28035
2022,1,EJS,18515
2022,1,Mustache,17940
2022,1,Markdown,16742
2022,1,Smarty,16298
2022,1,Haskell,15620
2022,1,Perl,14262
2022,1,Blade,14174
2022,1,TeX,13381
2022,1,Clojure,12933
2022,1,Solidity,12092
2022,1,Rich Text Format,11839
2022,1,Nunjucks,10761
2022,1,OCaml,10528
2022,1,Objective-C,10513
2022,1,Handlebars,10446
2022,1,TSQL,10269
2022,1,Starlark,10243
2022,1,Adblock Filter List,8167
2022,1,SystemVerilog,8066
2022,1,Fortran,7739
2022,1,CMake,7200
2022,1,Bicep,7097
2022,1,Vim Script,7090
2022,1,PLpgSQL,6849
2022,1,Ballerina,6765
2022,1,Batchfile,6638
2022,1,F#,6118
2022,1,ShaderLab,5960
2022,1,Erlang,5838
2022,1,Elm,5483
2022,1,Twig,5412
2022,1,Apex,5185
2022,1,GDScript,5088
2022,1,Jsonnet,4521
2022,1,Astro,4512
2022,1,Less,4288
2022,1,Gherkin,4053
2022,1,YAML,4053
2022,1,Lean,4033
2022,1,Assembly,3974
2022,1,XSLT,3973
2022,1,MATLAB,3857
2022,1,Emacs Lisp,3581
2022,1,Verilog,3419
2022,1,Nim,3237
2022,1,Zig,3212
2022,1,D,3145
2022,1,Pug,3144
2022,1,Liquid,3036
2022,1,Tcl,3002
2022,1,Crystal,2884
2022,1,Stylus,2847
2022,1,Ren'Py,2613
2022,1,JSON,2459
2022,1,Pascal,2438
2022,1,QML,2435
2022,1,Brainfuck,2382
2022,1,GLSL,2222
2022,1,Nextflow,2075
2022,1,CoffeeScript,2067
2022,1,Modelica,2039
2022,1,BitBake,1991
2022,1,Haxe,1977
2022,1,ABAP,1846
2022,1,Smalltalk,1800
2022,1,Cuda,1745
2022,1,Common Lisp,1728
2022,1,Open Policy Agent,1723
2022,1,Scheme,1643
2022,1,V,1640
2022,1,Sass,1625
2022,1,ASP.NET,1619
2022,1,CodeQL,1613
2022,1,XQuery,1560
2022,1,Visual Basic .NET,1545
2022,1,Hack,1436
2022,1,RouterOS Script,1415
2022,1,Coq,1317
2022,1,Squirrel,1278
2022,1,reStructuredText,1263
2022,1,Puppet,1237
2022,1,VHDL,1190
2022,1,GAP,1177
2022,1,Reason,1165
2022,1,FreeMarker,1140
2022,1,Mathematica,1122
2022,1,ReScript,1110
2022,1,SMT,1091
2022,1,Vala,1049
2022,1,Objective-C++,1028
2022,1,Bikeshed,981
2022,1,PureScript,940
2022,1,VBA,882
2022,1,SQF,862
2022,1,PLSQL,851
2022,1,WebAssembly,830
2022,1,mcfunction,830
2022,1,Slim,827
2022,1,Chapel,820
2022,1,ZenScript,797
2022,1,Stata,793
2022,1,ANTLR,696
2022,1,Prolog,674
2022,1,Standard ML,671
2022,1,RobotFramework,637
2022,1,Ada,601
2022,1,kvlang,593
2022,1,Idris,585
2022,1,LLVM,573
2022,1,Thrift,560
2022,1,SQL,553
2022,1,wdl,551
2022,1,YARA,543
2022,1,1C Enterprise,533
2022,1,Yacc,524
2022,1,Cython,520
2022,1,Logos,505
2022,1,AutoHotkey,502
2022,1,Smali,477
2022,1,Motoko,456
2022,1,Raku,455
2022,1,SaltStack,447
2022,1,Haml,433
2022,1,AutoIt,415
2022,1,SourcePawn,414
2022,1,Marko,413
2022,1,Max,413
2022,1,COBOL,388
2022,1,AMPL,383
2022,1,Agda,380
2022,1,Fluent,379
2022,1,Racket,379
2022,1,G-code,366
2022,1,ActionScript,360
2022,1,SuperCollider,351
2022,1,M4,348
2022,1,HLSL,345
2022,1,Witcher Script,345
2022,1,Inno Setup,344
2022,1,Odin,340
2022,1,PostScript,339
2022,1,API Blueprint,335
2022,1,Processing,332
2022,1,OpenSCAD,331
2022,1,Cadence,327
2022,1,PureBasic,327
2022,1,ColdFusion,324
2022,1,hoon,317
2022,1,SAS,310
2022,1,Isabelle,288
2022,1,RAML,285
2022,1,Xtend,279
2022,1,F*,277
2022,1,GAMS,269
2022,1,SWIG,264
2022,1,JetBrains MPS,249
2022,1,NCL,249
2022,1,QMake,245
2022,1,Meson,240
2022,1,ASL,237
2022,1,Common Workflow Language,235
2022,1,Dhall,234
2022,1,DIGITAL Command Language,226
2022,1,POV-Ray SDL,219
2022,1,LabVIEW,218
2022,1,AGS Script,217
2022,1,CUE,217
2022,1,Fennel,216
2022,1,Game Maker Language,210
2022,1,LookML,196
2022,1,Pawn,196
2022,1,Vim Snippet,194
2022,1,Clarity,189
2022,1,Objective-J,183
2022,1,Mako,177
2022,1,UnrealScript,175
2022,1,Cirru,171
2022,1,Pony,171
2022,1,AL,165
2022,1,RenderScript,161
2022,1,Forth,155
2022,1,PowerBuilder,152
2022,1,LiveScript,149
2022,1,ApacheConf,148
2022,1,ImageJ Macro,147
2022,1,Nu,147
2022,1,VBScript,142
2022,1,PEG.js,141
2022,1,MLIR,135
2022,1,Wikitext,133
2022,1,MQL5,127
2022,1,Modula-3,126
2022,1,YASnippet,126
2022,1,Terra,119
2022,1,DataWeave,116
2022,1,IGOR Pro,114
2022,1,Latte,112
2022,1,Procfile,107
2022,1,ZAP,107
2022,1,LilyPond,105
2022,1,Riot,105
2022,1,Boogie,102
2022,1,Papyrus,102
2022,1,mIRC Script,102
2022,1,Gleam,101
2022,1,BrighterScript,95
2022,1,BlitzMax,94
2022,1,DenizenScript,94
2022,1,OpenQASM,92
2022,1,VCL,92
2022,1,OpenEdge ABL,90
2022,1,Promela,89
2022,1,CAP CDS,88
2022,1,ObjectScript,88
2022,1,nesC,82
2022,1,HyPhy,80
2022,1,Visual Basic,79
2022,1,Scilab,77
2022,1,q,76
2022,1,AngelScript,75
2022,1,Cool,75
2022,1,Classic ASP,72
2022,1,Io,72
2022,1,MAXScript,72
2022,1,Cap'n Proto,69
2022,1,Dafny,69
2022,1,Monkey C,69
2022,1,Factor,68
2022,1,Cairo,67
2022,1,Macaulay2,67
2022,1,P4,65
2022,1,sed,65
2022,1,xBase,65
2022,1,Inform 7,64
2022,1,Q#,64
2022,1,Arduino,63
2022,1,ECL,62
2022,1,Zeek,62
2022,1,CWeb,61
2022,1,DTrace,61
2022,1,XC,61
2022,1,Nasal,60
2022,1,Lasso,56
2022,1,Brightscript,54
2022,1,Slash,54
2022,1,NSIS,52
2022,1,ASP,51
2022,1,RMarkdown,50
2022,1,Kaitai Struct,49
2022,1,Move,49
2022,1,LSL,47
2022,1,APL,45
2022,1,Arc,44
2022,1,Dylan,44
2022,1,HiveQL,44
2022,1,Lex,43
2022,1,REXX,42
2022,1,Awk,41
2022,1,Red,41
2022,1,Protocol Buffer,38
2022,1,TLA,38
2022,1,IDL,37
2022,1,Grammatical Framework,36
2022,1,Rascal,36
2022,1,SQLPL,36
2022,1,Logtalk,33
2022,1,FreeBasic,31
2022,1,ABNF,30
2022,1,AsciiDoc,30
2022,1,NASL,30
2022,1,SVG,30
2022,1,Gnuplot,29
2022,1,Component Pascal,28
2022,1,NewLisp,28
2022,1,Janet,27
2022,1,XML,27
2022,1,NWScript,24
2022,1,NetLogo,24
2022,1,AppleScript,23
2022,1,BASIC,23
2022,1,FLUX,23
2022,1,Sage,23
2022,1,GAML,21
2022,1,Pep8,21
2022,1,Rebol,20
